scen_id,src_node,mass_kg,duration_hrs,start_hrs,conc_injected,node_id,peak_conc,time_to_peak_min,detected
1,J8,0.3233,0.319,1.65,994.93,J1,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J2a,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J2,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J7,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J12,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J13,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J3,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J4,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J5,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J6,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J8,994.93,1983.75,1
1,J8,0.3233,0.319,1.65,994.93,J9,833.4617,2172.75,1
1,J8,0.3233,0.319,1.65,994.93,J10,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,J11,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,Aux3,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI18,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI2,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI3,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI4,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI5,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI6,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI7,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI8,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI9,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI10,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI11,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI12,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,JI13,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,O1,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,O2,0.0,,0
1,J8,0.3233,0.319,1.65,994.93,Well,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J1,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J2a,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J2,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J7,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J12,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J13,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J3,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J4,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J5,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J6,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J8,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J9,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J10,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,J11,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,Aux3,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI18,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI2,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI3,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI4,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI5,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI6,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI7,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI8,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI9,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,JI10,0.0,4687.0,0
2,JI12,0.1194,2.275,4.06,51.47,JI11,0.031,4687.0,0
2,JI12,0.1194,2.275,4.06,51.47,JI12,51.47,2981.5,1
2,JI12,0.1194,2.275,4.06,51.47,JI13,3.0928,3716.5,0
2,JI12,0.1194,2.275,4.06,51.47,O1,0.0,,0
2,JI12,0.1194,2.275,4.06,51.47,O2,0.832,5337.0,0
2,JI12,0.1194,2.275,4.06,51.47,Well,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J1,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J2a,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J2,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J7,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J12,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J13,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J3,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J4,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J5,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J6,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J8,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J9,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J10,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,J11,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,Aux3,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI18,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI2,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI3,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI4,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI5,59.9994,2617.25,1
3,JI5,0.4472,0.489,2.532,896.89,JI6,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI7,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI8,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI9,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,JI10,10.6192,3112.25,1
3,JI5,0.4472,0.489,2.532,896.89,JI11,5.0258,3205.75,1
3,JI5,0.4472,0.489,2.532,896.89,JI12,3.0031,5336.75,0
3,JI5,0.4472,0.489,2.532,896.89,JI13,1.9026,5336.75,0
3,JI5,0.4472,0.489,2.532,896.89,O1,0.0,,0
3,JI5,0.4472,0.489,2.532,896.89,O2,0.7665,5337.0,0
3,JI5,0.4472,0.489,2.532,896.89,Well,15.3536,2640.0,1
4,JI18,0.0246,0.851,3.032,28.35,J1,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J2a,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J2,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J7,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J12,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J13,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J3,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J4,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J5,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J6,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J8,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J9,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J10,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,J11,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,Aux3,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,JI18,16.5172,2887.5,1
4,JI18,0.0246,0.851,3.032,28.35,JI2,9.1171,2888.0,1
4,JI18,0.0246,0.851,3.032,28.35,JI3,5.2338,2890.25,1
4,JI18,0.0246,0.851,3.032,28.35,JI4,3.7282,2899.0,0
4,JI18,0.0246,0.851,3.032,28.35,JI5,2.8118,2904.25,0
4,JI18,0.0246,0.851,3.032,28.35,JI6,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,JI7,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,JI8,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,JI9,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,JI10,0.6096,3085.5,0
4,JI18,0.0246,0.851,3.032,28.35,JI11,0.2939,3154.5,0
4,JI18,0.0246,0.851,3.032,28.35,JI12,0.1763,5301.0,0
4,JI18,0.0246,0.851,3.032,28.35,JI13,0.1112,5289.5,0
4,JI18,0.0246,0.851,3.032,28.35,O1,0.0,,0
4,JI18,0.0246,0.851,3.032,28.35,O2,0.0447,5301.0,0
4,JI18,0.0246,0.851,3.032,28.35,Well,0.6096,3085.25,0
5,J12,0.023,0.797,3.899,28.32,J1,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J2a,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J2,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J7,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J12,21.2988,3182.5,1
5,J12,0.023,0.797,3.899,28.32,J13,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J3,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J4,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J5,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J6,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J8,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J9,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J10,0.0,,0
5,J12,0.023,0.797,3.899,28.32,J11,0.0,,0
5,J12,0.023,0.797,3.899,28.32,Aux3,0.0,,0
5,J12,0.023,0.797,3.899,28.32,JI18,0.0,,0
5,J12,0.023,0.797,3.899,28.32,JI2,0.0,,0
5,J12,0.023,0.797,3.899,28.32,JI3,0.0,,0
5,J12,0.023,0.797,3.899,28.32,JI4,5.7096,3184.25,1
5,J12,0.023,0.797,3.899,28.32,JI5,4.1753,3187.5,0
5,J12,0.023,0.797,3.899,28.32,JI6,0.0,,0
5,J12,0.023,0.797,3.899,28.32,JI7,0.0,,0
5,J12,0.023,0.797,3.899,28.32,JI8,20.8556,3183.0,1
5,J12,0.023,0.797,3.899,28.32,JI9,0.0,,0
5,J12,0.023,0.797,3.899,28.32,JI10,0.5035,3297.25,0
5,J12,0.023,0.797,3.899,28.32,JI11,0.2214,3299.5,0
5,J12,0.023,0.797,3.899,28.32,JI12,0.1331,5337.75,0
5,J12,0.023,0.797,3.899,28.32,JI13,0.0794,5337.75,0
5,J12,0.023,0.797,3.899,28.32,O1,0.0,,0
5,J12,0.023,0.797,3.899,28.32,O2,0.0255,5337.75,0
5,J12,0.023,0.797,3.899,28.32,Well,0.5054,3316.5,0
6,J12,0.277,0.856,3.536,317.38,J1,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J2a,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J2,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J7,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J12,226.7449,3087.5,1
6,J12,0.277,0.856,3.536,317.38,J13,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J3,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J4,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J5,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J6,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J8,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J9,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J10,0.0,,0
6,J12,0.277,0.856,3.536,317.38,J11,0.0,,0
6,J12,0.277,0.856,3.536,317.38,Aux3,0.0,,0
6,J12,0.277,0.856,3.536,317.38,JI18,0.0,,0
6,J12,0.277,0.856,3.536,317.38,JI2,0.0,,0
6,J12,0.277,0.856,3.536,317.38,JI3,0.0,,0
6,J12,0.277,0.856,3.536,317.38,JI4,59.9068,3089.75,1
6,J12,0.277,0.856,3.536,317.38,JI5,43.5031,3093.0,1
6,J12,0.277,0.856,3.536,317.38,JI6,0.0,,0
6,J12,0.277,0.856,3.536,317.38,JI7,0.0,,0
6,J12,0.277,0.856,3.536,317.38,JI8,221.0813,3088.25,1
6,J12,0.277,0.856,3.536,317.38,JI9,0.0,,0
6,J12,0.277,0.856,3.536,317.38,JI10,7.1625,3228.25,1
6,J12,0.277,0.856,3.536,317.38,JI11,3.4118,3290.0,0
6,J12,0.277,0.856,3.536,317.38,JI12,2.0386,5336.75,0
6,J12,0.277,0.856,3.536,317.38,JI13,1.2665,5336.75,0
6,J12,0.277,0.856,3.536,317.38,O1,0.0,,0
6,J12,0.277,0.856,3.536,317.38,O2,0.4363,5337.75,0
6,J12,0.277,0.856,3.536,317.38,Well,7.1625,3228.0,1
7,J2a,0.4066,0.268,4.835,1489.06,J1,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J2a,938.6518,3306.25,1
7,J2a,0.4066,0.268,4.835,1489.06,J2,927.3845,3306.5,1
7,J2a,0.4066,0.268,4.835,1489.06,J7,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J12,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J13,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J3,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J4,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J5,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J6,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J8,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J9,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J10,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,J11,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,Aux3,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI18,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI2,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI3,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI4,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI5,198.4105,3318.5,1
7,J2a,0.4066,0.268,4.835,1489.06,JI6,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI7,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI8,0.0,,0
7,J2a,0.4066,0.268,4.835,1489.06,JI9,814.2974,3317.0,1
7,J2a,0.4066,0.268,4.835,1489.06,JI10,10.309,5145.75,1
7,J2a,0.4066,0.268,4.835,1489.06,JI11,5.1236,5227.5,1
