scen_id,src_node,node_id,dist_src,peak_conc,t_peak_min,mean_flow_m3s,detected
19,J1,JI12,-1,0.7314,6795.0,0.012126,0
19,J1,JI13,-1,0.6887,13764.0,0.008418,0
19,J1,O2,-1,0.6097,21729.0,0.007912,0
19,J1,entry,-1,101.0,344.0,0.000283,1
23,J10,J3,-1,0.0,,0.0,0
23,J10,J4,-1,0.0,,0.0,0
23,J10,J5,-1,0.0,,0.0,0
23,J10,J6,-1,0.0,,0.0,0
23,J10,J7,-1,0.0,,0.004422,0
23,J10,J8,-1,0.0,,0.0,0
23,J10,J9,-1,0.0,,0.0,0
23,J10,J10,-1,9967.3203,6503.0,4.8e-05,1
23,J10,J11,-1,1650.883,11535.0,0.002214,1
23,J10,O1,-1,1644.3475,11063.0,0.002169,1
23,J10,Aux3,-1,0.0,,0.001897,0
23,J10,J1,-1,15.1376,491.0,0.00358,1
23,J10,JI7,-1,14.3422,558.0,0.003579,1
23,J10,J2a,-1,0.0,,0.003816,0
23,J10,J2,-1,0.0,,0.003818,0
23,J10,JI9,-1,0.0,,0.003775,0
23,J10,JI6,-1,0.0,,0.001896,0
23,J10,J13,-1,0.0,,0.004413,0
23,J10,J12,-1,0.0,,0.005241,0
23,J10,JI8,-1,0.0,,0.005215,0
23,J10,JI1,-1,0.0,,0.001826,0
